timestamp,UUID,latitude,longitude,minDistToRoad,minDistToRest,closestRoadLoc
2018-11-29 12:00:00+05:30,557C24E84D0675A1,28.69718,77.332263,4.310470327421351,7.7293891672151,7961+
2018-11-29 13:00:00+05:30,212B4F030E110F1B,28.69718,77.332263,4.310470327421351,7.7293891672151,7961+
2018-11-29 13:00:00+05:30,D34EDAEB5B564570,28.478039,77.128039,5.909754416941706,8.143463255921114,1743-
2018-11-29 15:00:00+05:30,E864778321F55A8F,28.474476,77.128957,6.583092950919115,8.16657683454049,290+
2018-12-03 11:00:00+05:30,3226265E938C7D1D,28.552417,77.173775,6.0347534570679455,6.066623197509115,308-
2018-12-03 11:00:00+05:30,D34EDAEB5B564570,28.542814,77.198289,5.289003829282148,6.0478588915771985,591+
2018-12-03 12:00:00+05:30,EB35F0770283A33A,28.553064,77.170164,5.889327689384514,6.412084899977116,308-
2018-12-03 12:00:00+05:30,E864778321F55A8F,28.525695,77.192931,5.621803737010391,6.02906923973086,294+
2018-12-04 12:00:00+05:30,557C24E84D0675A1,28.741353,77.292482,6.02390616522705,8.611840941816038,7961+
2018-12-04 12:00:00+05:30,64208C63C6C702A5,28.741353,77.292482,6.02390616522705,8.611840941816038,7961+
2018-12-04 14:00:00+05:30,212B4F030E110F1B,28.706787,77.331545,3.0756059179298587,7.982829253548575,7961+
2018-12-04 14:00:00+05:30,7E81A98CC79E85D9,28.706787,77.331545,3.0756059179298587,7.982829253548575,7961+
2018-12-06 12:00:00+05:30,EB35F0770283A33A,28.592207,77.202466,6.1027733464884095,7.175628261193833,2825-
2018-12-06 14:00:00+05:30,E864778321F55A8F,28.647917,77.208048,5.264685275928062,6.0549643050033435,2825-
2018-12-06 18:00:00+05:30,D34EDAEB5B564570,28.647917,77.208048,5.264685275928062,6.0549643050033435,2825-
2018-12-07 11:00:00+05:30,212B4F030E110F1B,28.696712,77.347011,6.012867127859816,7.783001550293933,7961+
2018-12-07 12:00:00+05:30,7E81A98CC79E85D9,28.696712,77.347011,6.012867127859816,7.783001550293933,7961+
2018-12-11 11:00:00+05:30,7E81A98CC79E85D9,28.705218,77.326556,6.2505221035291765,7.816425838156282,7961+
2018-12-11 12:00:00+05:30,212B4F030E110F1B,28.705218,77.326556,6.2505221035291765,7.816425838156282,7961+
2018-12-13 14:00:00+05:30,EB35F0770283A33A,28.664514,77.050044,5.235924758211052,7.678444153922766,458+
2018-12-13 15:00:00+05:30,E864778321F55A8F,28.708667,77.10056,7.028837127359961,6.995408117777389,2825-
2018-12-14 12:00:00+05:30,64208C63C6C702A5,28.69924,77.309459,4.296535528418378,7.179770162640277,7961+
2018-12-14 12:00:00+05:30,557C24E84D0675A1,28.69924,77.309459,4.296535528418378,7.179770162640277,7961+
2018-12-14 14:00:00+05:30,212B4F030E110F1B,28.726006,77.376644,8.192664830834225,8.628746800483288,7961+
2018-12-14 14:00:00+05:30,7E81A98CC79E85D9,28.726006,77.376644,8.192664830834225,8.628746800483288,7961+
2018-12-18 12:00:00+05:30,7E81A98CC79E85D9,28.701134,77.328068,5.951445689851027,7.7177552581839794,7961+
2018-12-18 12:00:00+05:30,212B4F030E110F1B,28.701134,77.328068,5.951445689851027,7.7177552581839794,7961+
